"Area","MTU","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Germany (DE)","18.09.2022 23:15 - 18.09.2022 23:30 (UTC)","0","5498","18745"
"Germany (DE)","18.09.2022 23:30 - 18.09.2022 23:45 (UTC)","0","5527","18700"
"Germany (DE)","18.09.2022 23:45 - 19.09.2022 00:00 (UTC)","0","5560","18303"
"Germany (DE)","19.09.2022 00:00 - 19.09.2022 00:15 (UTC)","0","5539","18714"
"Germany (DE)","19.09.2022 00:15 - 19.09.2022 00:30 (UTC)","0","5581","18874"
"Germany (DE)","19.09.2022 00:30 - 19.09.2022 00:45 (UTC)","0","5592","18823"
"Germany (DE)","19.09.2022 00:45 - 19.09.2022 01:00 (UTC)","0","5550","18581"
"Germany (DE)","19.09.2022 01:00 - 19.09.2022 01:15 (UTC)","0","5866","18481"
"Germany (DE)","19.09.2022 01:15 - 19.09.2022 01:30 (UTC)","0","5812","18153"
"Germany (DE)","19.09.2022 01:30 - 19.09.2022 01:45 (UTC)","0","5729","17965"
"Germany (DE)","19.09.2022 01:45 - 19.09.2022 02:00 (UTC)","0","5699","17867"
"Germany (DE)","19.09.2022 02:00 - 19.09.2022 02:15 (UTC)","0","5680","17672"
"Germany (DE)","19.09.2022 02:15 - 19.09.2022 02:30 (UTC)","0","5754","17677"
"Germany (DE)","19.09.2022 02:30 - 19.09.2022 02:45 (UTC)","0","6004","17645"
"Germany (DE)","19.09.2022 02:45 - 19.09.2022 03:00 (UTC)","0","6028","17421"
"Germany (DE)","19.09.2022 03:00 - 19.09.2022 03:15 (UTC)","0","5974","17216"
"Germany (DE)","19.09.2022 03:15 - 19.09.2022 03:30 (UTC)","0","6072","17132"
"Germany (DE)","19.09.2022 03:30 - 19.09.2022 03:45 (UTC)","0","6137","17195"
"Germany (DE)","19.09.2022 03:45 - 19.09.2022 04:00 (UTC)","0","6262","17050"
"Germany (DE)","19.09.2022 04:00 - 19.09.2022 04:15 (UTC)","0","6265","17166"
"Germany (DE)","19.09.2022 04:15 - 19.09.2022 04:30 (UTC)","0","6235","17165"
"Germany (DE)","19.09.2022 04:30 - 19.09.2022 04:45 (UTC)","4","6215","16870"
"Germany (DE)","19.09.2022 04:45 - 19.09.2022 05:00 (UTC)","11","6264","16698"
"Germany (DE)","19.09.2022 05:00 - 19.09.2022 05:15 (UTC)","72","6279","16600"
"Germany (DE)","19.09.2022 05:15 - 19.09.2022 05:30 (UTC)","269","6200","16404"
"Germany (DE)","19.09.2022 05:30 - 19.09.2022 05:45 (UTC)","693","6185","15801"
"Germany (DE)","19.09.2022 05:45 - 19.09.2022 06:00 (UTC)","1311","6269","15571"
"Germany (DE)","19.09.2022 06:00 - 19.09.2022 06:15 (UTC)","2038","6223","15078"
"Germany (DE)","19.09.2022 06:15 - 19.09.2022 06:30 (UTC)","2998","6218","14630"
"Germany (DE)","19.09.2022 06:30 - 19.09.2022 06:45 (UTC)","4043","6222","13901"
"Germany (DE)","19.09.2022 06:45 - 19.09.2022 07:00 (UTC)","5129","6189","13505"
"Germany (DE)","19.09.2022 07:00 - 19.09.2022 07:15 (UTC)","6275","6200","13034"
"Germany (DE)","19.09.2022 07:15 - 19.09.2022 07:30 (UTC)","7367","5792","12656"
"Germany (DE)","19.09.2022 07:30 - 19.09.2022 07:45 (UTC)","8461","5763","12222"
"Germany (DE)","19.09.2022 07:45 - 19.09.2022 08:00 (UTC)","9625","5804","12031"
"Germany (DE)","19.09.2022 08:00 - 19.09.2022 08:15 (UTC)","10656","5813","11701"
"Germany (DE)","19.09.2022 08:15 - 19.09.2022 08:30 (UTC)","11751","5822","11705"
"Germany (DE)","19.09.2022 08:30 - 19.09.2022 08:45 (UTC)","12793","5837","11731"
"Germany (DE)","19.09.2022 08:45 - 19.09.2022 09:00 (UTC)","13646","5750","11876"
"Germany (DE)","19.09.2022 09:00 - 19.09.2022 09:15 (UTC)","14530","5807","11921"
"Germany (DE)","19.09.2022 09:15 - 19.09.2022 09:30 (UTC)","15238","5864","12170"
"Germany (DE)","19.09.2022 09:30 - 19.09.2022 09:45 (UTC)","15945","5762","12443"
"Germany (DE)","19.09.2022 09:45 - 19.09.2022 10:00 (UTC)","16631","5712","12708"
"Germany (DE)","19.09.2022 10:00 - 19.09.2022 10:15 (UTC)","17340","5764","12958"
"Germany (DE)","19.09.2022 10:15 - 19.09.2022 10:30 (UTC)","18175","5677","13341"
"Germany (DE)","19.09.2022 10:30 - 19.09.2022 10:45 (UTC)","18498","5612","13529"
"Germany (DE)","19.09.2022 10:45 - 19.09.2022 11:00 (UTC)","18634","5658","14067"
"Germany (DE)","19.09.2022 11:00 - 19.09.2022 11:15 (UTC)","19105","5700","14395"
"Germany (DE)","19.09.2022 11:15 - 19.09.2022 11:30 (UTC)","19456","5782","14529"
"Germany (DE)","19.09.2022 11:30 - 19.09.2022 11:45 (UTC)","19660","5723","14250"
"Germany (DE)","19.09.2022 11:45 - 19.09.2022 12:00 (UTC)","19906","5672","14199"
"Germany (DE)","19.09.2022 12:00 - 19.09.2022 12:15 (UTC)","19980","5638","15129"
"Germany (DE)","19.09.2022 12:15 - 19.09.2022 12:30 (UTC)","19859","5549","15316"
"Germany (DE)","19.09.2022 12:30 - 19.09.2022 12:45 (UTC)","19349","5274","15741"
"Germany (DE)","19.09.2022 12:45 - 19.09.2022 13:00 (UTC)","18676","5248","15833"
"Germany (DE)","19.09.2022 13:00 - 19.09.2022 13:15 (UTC)","18189","5485","16085"
"Germany (DE)","19.09.2022 13:15 - 19.09.2022 13:30 (UTC)","17513","5525","15978"
"Germany (DE)","19.09.2022 13:30 - 19.09.2022 13:45 (UTC)","16429","5417","16164"
"Germany (DE)","19.09.2022 13:45 - 19.09.2022 14:00 (UTC)","15250","5425","16463"
"Germany (DE)","19.09.2022 14:00 - 19.09.2022 14:15 (UTC)","14072","5723","16789"
"Germany (DE)","19.09.2022 14:15 - 19.09.2022 14:30 (UTC)","12852","5925","16703"
"Germany (DE)","19.09.2022 14:30 - 19.09.2022 14:45 (UTC)","11605","5760","16701"
"Germany (DE)","19.09.2022 14:45 - 19.09.2022 15:00 (UTC)","10271","5715","16519"
"Germany (DE)","19.09.2022 15:00 - 19.09.2022 15:15 (UTC)","8956","5786","15778"
"Germany (DE)","19.09.2022 15:15 - 19.09.2022 15:30 (UTC)","7566","5958","15138"
"Germany (DE)","19.09.2022 15:30 - 19.09.2022 15:45 (UTC)","6150","6133","14593"
"Germany (DE)","19.09.2022 15:45 - 19.09.2022 16:00 (UTC)","4835","6166","13945"
"Germany (DE)","19.09.2022 16:00 - 19.09.2022 16:15 (UTC)","3582","6281","13557"
"Germany (DE)","19.09.2022 16:15 - 19.09.2022 16:30 (UTC)","2433","6287","13088"
"Germany (DE)","19.09.2022 16:30 - 19.09.2022 16:45 (UTC)","1502","6162","12846"
"Germany (DE)","19.09.2022 16:45 - 19.09.2022 17:00 (UTC)","792","6137","12534"
"Germany (DE)","19.09.2022 17:00 - 19.09.2022 17:15 (UTC)","285","6039","12315"
"Germany (DE)","19.09.2022 17:15 - 19.09.2022 17:30 (UTC)","54","6100","12053"
"Germany (DE)","19.09.2022 17:30 - 19.09.2022 17:45 (UTC)","4","6093","11635"
"Germany (DE)","19.09.2022 17:45 - 19.09.2022 18:00 (UTC)","0","6108","11573"
"Germany (DE)","19.09.2022 18:00 - 19.09.2022 18:15 (UTC)","0","6075","11401"
"Germany (DE)","19.09.2022 18:15 - 19.09.2022 18:30 (UTC)","0","5953","11473"
"Germany (DE)","19.09.2022 18:30 - 19.09.2022 18:45 (UTC)","0","6010","11278"
"Germany (DE)","19.09.2022 18:45 - 19.09.2022 19:00 (UTC)","0","5982","11234"
"Germany (DE)","19.09.2022 19:00 - 19.09.2022 19:15 (UTC)","0","5823","11198"
"Germany (DE)","19.09.2022 19:15 - 19.09.2022 19:30 (UTC)","0","5576","11002"
"Germany (DE)","19.09.2022 19:30 - 19.09.2022 19:45 (UTC)","0","5385","10847"
"Germany (DE)","19.09.2022 19:45 - 19.09.2022 20:00 (UTC)","0","5134","10642"
"Germany (DE)","19.09.2022 20:00 - 19.09.2022 20:15 (UTC)","0","5037","10536"
"Germany (DE)","19.09.2022 20:15 - 19.09.2022 20:30 (UTC)","0","4954","10707"
"Germany (DE)","19.09.2022 20:30 - 19.09.2022 20:45 (UTC)","0","4719","10561"
"Germany (DE)","19.09.2022 20:45 - 19.09.2022 21:00 (UTC)","0","4496","10639"
"Germany (DE)","19.09.2022 21:00 - 19.09.2022 21:15 (UTC)","0","4638","10677"
"Germany (DE)","19.09.2022 21:15 - 19.09.2022 21:30 (UTC)","0","4359","10664"
"Germany (DE)","19.09.2022 21:30 - 19.09.2022 21:45 (UTC)","0","4148","10661"
"Germany (DE)","19.09.2022 21:45 - 19.09.2022 22:00 (UTC)","0","4131","10867"
"Germany (DE)","19.09.2022 22:00 - 19.09.2022 22:15 (UTC)","0","3937","11087"
"Germany (DE)","19.09.2022 22:15 - 19.09.2022 22:30 (UTC)","0","3614","11113"
"Germany (DE)","19.09.2022 22:30 - 19.09.2022 22:45 (UTC)","0","3579","11030"
"Germany (DE)","19.09.2022 22:45 - 19.09.2022 23:00 (UTC)","0","3354","11121"
"Germany (DE)","19.09.2022 23:00 - 19.09.2022 23:15 (UTC)","0","3280","11053"
"Germany (DE)","19.09.2022 23:15 - 19.09.2022 23:30 (UTC)","0","3458","10953"
"Germany (DE)","19.09.2022 23:30 - 19.09.2022 23:45 (UTC)","0","3750","10843"
"Germany (DE)","19.09.2022 23:45 - 20.09.2022 00:00 (UTC)","0","3568","10825"
"Germany (DE)","20.09.2022 00:00 - 20.09.2022 00:15 (UTC)","0","3072","10518"
"Germany (DE)","20.09.2022 00:15 - 20.09.2022 00:30 (UTC)","0","3048","10390"
"Germany (DE)","20.09.2022 00:30 - 20.09.2022 00:45 (UTC)","0","3125","10231"
"Germany (DE)","20.09.2022 00:45 - 20.09.2022 01:00 (UTC)","0","3128","10210"
"Germany (DE)","20.09.2022 01:00 - 20.09.2022 01:15 (UTC)","0","3189","10204"
"Germany (DE)","20.09.2022 01:15 - 20.09.2022 01:30 (UTC)","0","3597","9882"
"Germany (DE)","20.09.2022 01:30 - 20.09.2022 01:45 (UTC)","0","3673","9627"
"Germany (DE)","20.09.2022 01:45 - 20.09.2022 02:00 (UTC)","0","3795","9607"
"Germany (DE)","20.09.2022 02:00 - 20.09.2022 02:15 (UTC)","0","3978","9562"
"Germany (DE)","20.09.2022 02:15 - 20.09.2022 02:30 (UTC)","0","3726","9479"
"Germany (DE)","20.09.2022 02:30 - 20.09.2022 02:45 (UTC)","0","3501","9214"
"Germany (DE)","20.09.2022 02:45 - 20.09.2022 03:00 (UTC)","0","3240","8906"
"Germany (DE)","20.09.2022 03:00 - 20.09.2022 03:15 (UTC)","0","3093","8682"
"Germany (DE)","20.09.2022 03:15 - 20.09.2022 03:30 (UTC)","0","2919","8362"
"Germany (DE)","20.09.2022 03:30 - 20.09.2022 03:45 (UTC)","0","2831","8059"
"Germany (DE)","20.09.2022 03:45 - 20.09.2022 04:00 (UTC)","0","3186","7730"
"Germany (DE)","20.09.2022 04:00 - 20.09.2022 04:15 (UTC)","0","3167","7521"
"Germany (DE)","20.09.2022 04:15 - 20.09.2022 04:30 (UTC)","0","3145","7282"
"Germany (DE)","20.09.2022 04:30 - 20.09.2022 04:45 (UTC)","4","3229","7002"
"Germany (DE)","20.09.2022 04:45 - 20.09.2022 05:00 (UTC)","11","3391","6788"
"Germany (DE)","20.09.2022 05:00 - 20.09.2022 05:15 (UTC)","95","3427","6683"
"Germany (DE)","20.09.2022 05:15 - 20.09.2022 05:30 (UTC)","375","3306","6540"
"Germany (DE)","20.09.2022 05:30 - 20.09.2022 05:45 (UTC)","884","2977","6255"
"Germany (DE)","20.09.2022 05:45 - 20.09.2022 06:00 (UTC)","1700","2667","5835"
"Germany (DE)","20.09.2022 06:00 - 20.09.2022 06:15 (UTC)","2700","2685","5335"
"Germany (DE)","20.09.2022 06:15 - 20.09.2022 06:30 (UTC)","3897","2825","4856"
"Germany (DE)","20.09.2022 06:30 - 20.09.2022 06:45 (UTC)","5221","3064","4438"
"Germany (DE)","20.09.2022 06:45 - 20.09.2022 07:00 (UTC)","6553","3148","4108"
"Germany (DE)","20.09.2022 07:00 - 20.09.2022 07:15 (UTC)","7930","2912","3605"
"Germany (DE)","20.09.2022 07:15 - 20.09.2022 07:30 (UTC)","9517","2689","3232"
"Germany (DE)","20.09.2022 07:30 - 20.09.2022 07:45 (UTC)","11118","3065","3047"
"Germany (DE)","20.09.2022 07:45 - 20.09.2022 08:00 (UTC)","12670","2866","2805"
"Germany (DE)","20.09.2022 08:00 - 20.09.2022 08:15 (UTC)","14136","2350","2661"
"Germany (DE)","20.09.2022 08:15 - 20.09.2022 08:30 (UTC)","15548","2383","2616"
"Germany (DE)","20.09.2022 08:30 - 20.09.2022 08:45 (UTC)","16723","2529","2649"
"Germany (DE)","20.09.2022 08:45 - 20.09.2022 09:00 (UTC)","17641","2629","2733"
"Germany (DE)","20.09.2022 09:00 - 20.09.2022 09:15 (UTC)","18563","2460","2817"
"Germany (DE)","20.09.2022 09:15 - 20.09.2022 09:30 (UTC)","19281","2054","2920"
"Germany (DE)","20.09.2022 09:30 - 20.09.2022 09:45 (UTC)","19886","1958","3025"
"Germany (DE)","20.09.2022 09:45 - 20.09.2022 10:00 (UTC)","20495","1856","2992"
"Germany (DE)","20.09.2022 10:00 - 20.09.2022 10:15 (UTC)","21172","1890","3083"
"Germany (DE)","20.09.2022 10:15 - 20.09.2022 10:30 (UTC)","21490","1986","3252"
"Germany (DE)","20.09.2022 10:30 - 20.09.2022 10:45 (UTC)","21882","1834","3550"
"Germany (DE)","20.09.2022 10:45 - 20.09.2022 11:00 (UTC)","21835","1644","3477"
"Germany (DE)","20.09.2022 11:00 - 20.09.2022 11:15 (UTC)","22074","1498","3613"
"Germany (DE)","20.09.2022 11:15 - 20.09.2022 11:30 (UTC)","21807","1407","3764"
"Germany (DE)","20.09.2022 11:30 - 20.09.2022 11:45 (UTC)","21531","1212","3920"
"Germany (DE)","20.09.2022 11:45 - 20.09.2022 12:00 (UTC)","21724","1019","4059"
"Germany (DE)","20.09.2022 12:00 - 20.09.2022 12:15 (UTC)","22078","1004","4161"
"Germany (DE)","20.09.2022 12:15 - 20.09.2022 12:30 (UTC)","21689","832","4292"
"Germany (DE)","20.09.2022 12:30 - 20.09.2022 12:45 (UTC)","20964","706","4415"
"Germany (DE)","20.09.2022 12:45 - 20.09.2022 13:00 (UTC)","20313","774","4503"
"Germany (DE)","20.09.2022 13:00 - 20.09.2022 13:15 (UTC)","19853","876","4056"
"Germany (DE)","20.09.2022 13:15 - 20.09.2022 13:30 (UTC)","19246","1019","3804"
"Germany (DE)","20.09.2022 13:30 - 20.09.2022 13:45 (UTC)","17924","964","3899"
"Germany (DE)","20.09.2022 13:45 - 20.09.2022 14:00 (UTC)","16731","891","4122"
"Germany (DE)","20.09.2022 14:00 - 20.09.2022 14:15 (UTC)","15636","847","4108"
"Germany (DE)","20.09.2022 14:15 - 20.09.2022 14:30 (UTC)","14341","801","3934"
"Germany (DE)","20.09.2022 14:30 - 20.09.2022 14:45 (UTC)","13047","717","3851"
"Germany (DE)","20.09.2022 14:45 - 20.09.2022 15:00 (UTC)","11713","658","3753"
"Germany (DE)","20.09.2022 15:00 - 20.09.2022 15:15 (UTC)","10330","620","3668"
"Germany (DE)","20.09.2022 15:15 - 20.09.2022 15:30 (UTC)","8668","598","3589"
"Germany (DE)","20.09.2022 15:30 - 20.09.2022 15:45 (UTC)","6966","591","3463"
"Germany (DE)","20.09.2022 15:45 - 20.09.2022 16:00 (UTC)","5366","569","3425"
"Germany (DE)","20.09.2022 16:00 - 20.09.2022 16:15 (UTC)","3957","556","3319"
"Germany (DE)","20.09.2022 16:15 - 20.09.2022 16:30 (UTC)","2611","553","3002"
"Germany (DE)","20.09.2022 16:30 - 20.09.2022 16:45 (UTC)","1573","559","2602"
"Germany (DE)","20.09.2022 16:45 - 20.09.2022 17:00 (UTC)","773","586","2511"
"Germany (DE)","20.09.2022 17:00 - 20.09.2022 17:15 (UTC)","241","584","2529"
"Germany (DE)","20.09.2022 17:15 - 20.09.2022 17:30 (UTC)","27","602","2537"
"Germany (DE)","20.09.2022 17:30 - 20.09.2022 17:45 (UTC)","2","585","2457"
"Germany (DE)","20.09.2022 17:45 - 20.09.2022 18:00 (UTC)","0","589","2533"
"Germany (DE)","20.09.2022 18:00 - 20.09.2022 18:15 (UTC)","0","583","2477"
"Germany (DE)","20.09.2022 18:15 - 20.09.2022 18:30 (UTC)","0","584","2485"
"Germany (DE)","20.09.2022 18:30 - 20.09.2022 18:45 (UTC)","0","581","2411"
"Germany (DE)","20.09.2022 18:45 - 20.09.2022 19:00 (UTC)","0","544","2378"
"Germany (DE)","20.09.2022 19:00 - 20.09.2022 19:15 (UTC)","0","531","2335"
"Germany (DE)","20.09.2022 19:15 - 20.09.2022 19:30 (UTC)","0","491","2258"
"Germany (DE)","20.09.2022 19:30 - 20.09.2022 19:45 (UTC)","0","458","2181"
"Germany (DE)","20.09.2022 19:45 - 20.09.2022 20:00 (UTC)","0","414","2124"
"Germany (DE)","20.09.2022 20:00 - 20.09.2022 20:15 (UTC)","0","393","2096"
"Germany (DE)","20.09.2022 20:15 - 20.09.2022 20:30 (UTC)","0","360","2042"
"Germany (DE)","20.09.2022 20:30 - 20.09.2022 20:45 (UTC)","0","353","1992"
"Germany (DE)","20.09.2022 20:45 - 20.09.2022 21:00 (UTC)","0","352","1897"
"Germany (DE)","20.09.2022 21:00 - 20.09.2022 21:15 (UTC)","0","349","1824"
"Germany (DE)","20.09.2022 21:15 - 20.09.2022 21:30 (UTC)","0","330","1789"
"Germany (DE)","20.09.2022 21:30 - 20.09.2022 21:45 (UTC)","0","298","1815"
"Germany (DE)","20.09.2022 21:45 - 20.09.2022 22:00 (UTC)","0","276","1735"
"Germany (DE)","20.09.2022 22:00 - 20.09.2022 22:15 (UTC)","0","263","1668"
"Germany (DE)","20.09.2022 22:15 - 20.09.2022 22:30 (UTC)","0","276","1600"
"Germany (DE)","20.09.2022 22:30 - 20.09.2022 22:45 (UTC)","0","295","1606"
"Germany (DE)","20.09.2022 22:45 - 20.09.2022 23:00 (UTC)","0","269","1606"
"Germany (DE)","20.09.2022 23:00 - 20.09.2022 23:15 (UTC)","0","242","1642"
"Germany (DE)","20.09.2022 23:15 - 20.09.2022 23:30 (UTC)","0","208","1641"
"Germany (DE)","20.09.2022 23:30 - 20.09.2022 23:45 (UTC)","0","172","1602"
"Germany (DE)","20.09.2022 23:45 - 21.09.2022 00:00 (UTC)","0","145","1582"
"Germany (DE)","21.09.2022 00:00 - 21.09.2022 00:15 (UTC)","0","123","1597"
"Germany (DE)","21.09.2022 00:15 - 21.09.2022 00:30 (UTC)","0","97","1613"
"Germany (DE)","21.09.2022 00:30 - 21.09.2022 00:45 (UTC)","0","79","1556"
"Germany (DE)","21.09.2022 00:45 - 21.09.2022 01:00 (UTC)","0","78","1492"
"Germany (DE)","21.09.2022 01:00 - 21.09.2022 01:15 (UTC)","0","93","1450"
"Germany (DE)","21.09.2022 01:15 - 21.09.2022 01:30 (UTC)","0","94","1440"
"Germany (DE)","21.09.2022 01:30 - 21.09.2022 01:45 (UTC)","0","92","1514"
"Germany (DE)","21.09.2022 01:45 - 21.09.2022 02:00 (UTC)","0","92","1585"
"Germany (DE)","21.09.2022 02:00 - 21.09.2022 02:15 (UTC)","0","95","1602"
"Germany (DE)","21.09.2022 02:15 - 21.09.2022 02:30 (UTC)","0","97","1683"
"Germany (DE)","21.09.2022 02:30 - 21.09.2022 02:45 (UTC)","0","102","1672"
"Germany (DE)","21.09.2022 02:45 - 21.09.2022 03:00 (UTC)","0","94","1639"
"Germany (DE)","21.09.2022 03:00 - 21.09.2022 03:15 (UTC)","0","96","1605"
"Germany (DE)","21.09.2022 03:15 - 21.09.2022 03:30 (UTC)","0","94","1599"
"Germany (DE)","21.09.2022 03:30 - 21.09.2022 03:45 (UTC)","0","83","1604"
"Germany (DE)","21.09.2022 03:45 - 21.09.2022 04:00 (UTC)","0","91","1620"
"Germany (DE)","21.09.2022 04:00 - 21.09.2022 04:15 (UTC)","0","101","1666"
"Germany (DE)","21.09.2022 04:15 - 21.09.2022 04:30 (UTC)","0","114","1701"
"Germany (DE)","21.09.2022 04:30 - 21.09.2022 04:45 (UTC)","4","128","1693"
"Germany (DE)","21.09.2022 04:45 - 21.09.2022 05:00 (UTC)","17","128","1705"
"Germany (DE)","21.09.2022 05:00 - 21.09.2022 05:15 (UTC)","98","123","1743"
"Germany (DE)","21.09.2022 05:15 - 21.09.2022 05:30 (UTC)","472","131","1762"
"Germany (DE)","21.09.2022 05:30 - 21.09.2022 05:45 (UTC)","1249","139","1740"
"Germany (DE)","21.09.2022 05:45 - 21.09.2022 06:00 (UTC)","2376","132","1688"
"Germany (DE)","21.09.2022 06:00 - 21.09.2022 06:15 (UTC)","3846","131","1672"
"Germany (DE)","21.09.2022 06:15 - 21.09.2022 06:30 (UTC)","5753","128","1517"
"Germany (DE)","21.09.2022 06:30 - 21.09.2022 06:45 (UTC)","7831","125","1406"
"Germany (DE)","21.09.2022 06:45 - 21.09.2022 07:00 (UTC)","9808","117","1260"
"Germany (DE)","21.09.2022 07:00 - 21.09.2022 07:15 (UTC)","11720","108","1075"
"Germany (DE)","21.09.2022 07:15 - 21.09.2022 07:30 (UTC)","13824","114","889"
"Germany (DE)","21.09.2022 07:30 - 21.09.2022 07:45 (UTC)","15792","116","682"
"Germany (DE)","21.09.2022 07:45 - 21.09.2022 08:00 (UTC)","17924","125","509"
"Germany (DE)","21.09.2022 08:00 - 21.09.2022 08:15 (UTC)","19933","123","471"
"Germany (DE)","21.09.2022 08:15 - 21.09.2022 08:30 (UTC)","21971","119","467"
"Germany (DE)","21.09.2022 08:30 - 21.09.2022 08:45 (UTC)","23805","114","454"
"Germany (DE)","21.09.2022 08:45 - 21.09.2022 09:00 (UTC)","25306","114","460"
"Germany (DE)","21.09.2022 09:00 - 21.09.2022 09:15 (UTC)","26636","114","450"
"Germany (DE)","21.09.2022 09:15 - 21.09.2022 09:30 (UTC)","27822","103","435"
"Germany (DE)","21.09.2022 09:30 - 21.09.2022 09:45 (UTC)","28827","97","465"
"Germany (DE)","21.09.2022 09:45 - 21.09.2022 10:00 (UTC)","29795","86","515"
"Germany (DE)","21.09.2022 10:00 - 21.09.2022 10:15 (UTC)","30472","73","555"
"Germany (DE)","21.09.2022 10:15 - 21.09.2022 10:30 (UTC)","30758","54","622"
"Germany (DE)","21.09.2022 10:30 - 21.09.2022 10:45 (UTC)","30697","33","682"
"Germany (DE)","21.09.2022 10:45 - 21.09.2022 11:00 (UTC)","30369","17","748"
"Germany (DE)","21.09.2022 11:00 - 21.09.2022 11:15 (UTC)","30105","14","823"
"Germany (DE)","21.09.2022 11:15 - 21.09.2022 11:30 (UTC)","29330","9","894"
"Germany (DE)","21.09.2022 11:30 - 21.09.2022 11:45 (UTC)","28827","8","954"
"Germany (DE)","21.09.2022 11:45 - 21.09.2022 12:00 (UTC)","28345","9","999"
"Germany (DE)","21.09.2022 12:00 - 21.09.2022 12:15 (UTC)","27862","14","1045"
"Germany (DE)","21.09.2022 12:15 - 21.09.2022 12:30 (UTC)","27372","16","1086"
"Germany (DE)","21.09.2022 12:30 - 21.09.2022 12:45 (UTC)","26416","15","1091"
"Germany (DE)","21.09.2022 12:45 - 21.09.2022 13:00 (UTC)","25503","13","1155"
"Germany (DE)","21.09.2022 13:00 - 21.09.2022 13:15 (UTC)","24798","12","1230"
"Germany (DE)","21.09.2022 13:15 - 21.09.2022 13:30 (UTC)","23595","9","1235"
"Germany (DE)","21.09.2022 13:30 - 21.09.2022 13:45 (UTC)","22520","9","1280"
"Germany (DE)","21.09.2022 13:45 - 21.09.2022 14:00 (UTC)","21271","6","1287"
"Germany (DE)","21.09.2022 14:00 - 21.09.2022 14:15 (UTC)","20068","6","1362"
"Germany (DE)","21.09.2022 14:15 - 21.09.2022 14:30 (UTC)","18446","5","1403"
"Germany (DE)","21.09.2022 14:30 - 21.09.2022 14:45 (UTC)","16686","5","1415"
"Germany (DE)","21.09.2022 14:45 - 21.09.2022 15:00 (UTC)","14935","4","1352"
"Germany (DE)","21.09.2022 15:00 - 21.09.2022 15:15 (UTC)","12938","4","1266"
"Germany (DE)","21.09.2022 15:15 - 21.09.2022 15:30 (UTC)","10956","3","1310"
"Germany (DE)","21.09.2022 15:30 - 21.09.2022 15:45 (UTC)","8871","4","1251"
"Germany (DE)","21.09.2022 15:45 - 21.09.2022 16:00 (UTC)","6848","6","1161"
"Germany (DE)","21.09.2022 16:00 - 21.09.2022 16:15 (UTC)","4938","6","1126"
"Germany (DE)","21.09.2022 16:15 - 21.09.2022 16:30 (UTC)","3211","5","1069"
"Germany (DE)","21.09.2022 16:30 - 21.09.2022 16:45 (UTC)","1820","7","1035"
"Germany (DE)","21.09.2022 16:45 - 21.09.2022 17:00 (UTC)","821","9","1048"
"Germany (DE)","21.09.2022 17:00 - 21.09.2022 17:15 (UTC)","241","11","1122"
"Germany (DE)","21.09.2022 17:15 - 21.09.2022 17:30 (UTC)","31","15","1184"
"Germany (DE)","21.09.2022 17:30 - 21.09.2022 17:45 (UTC)","2","18","1108"
"Germany (DE)","21.09.2022 17:45 - 21.09.2022 18:00 (UTC)","0","22","1162"
"Germany (DE)","21.09.2022 18:00 - 21.09.2022 18:15 (UTC)","0","20","1194"
"Germany (DE)","21.09.2022 18:15 - 21.09.2022 18:30 (UTC)","0","14","1295"
"Germany (DE)","21.09.2022 18:30 - 21.09.2022 18:45 (UTC)","0","9","1378"
"Germany (DE)","21.09.2022 18:45 - 21.09.2022 19:00 (UTC)","0","8","1465"
"Germany (DE)","21.09.2022 19:00 - 21.09.2022 19:15 (UTC)","0","10","1521"
"Germany (DE)","21.09.2022 19:15 - 21.09.2022 19:30 (UTC)","0","16","1557"
"Germany (DE)","21.09.2022 19:30 - 21.09.2022 19:45 (UTC)","0","16","1598"
"Germany (DE)","21.09.2022 19:45 - 21.09.2022 20:00 (UTC)","0","17","1634"
"Germany (DE)","21.09.2022 20:00 - 21.09.2022 20:15 (UTC)","0","16","1636"
"Germany (DE)","21.09.2022 20:15 - 21.09.2022 20:30 (UTC)","0","20","1634"
"Germany (DE)","21.09.2022 20:30 - 21.09.2022 20:45 (UTC)","0","13","1624"
"Germany (DE)","21.09.2022 20:45 - 21.09.2022 21:00 (UTC)","0","11","1634"
"Germany (DE)","21.09.2022 21:00 - 21.09.2022 21:15 (UTC)","0","11","1657"
"Germany (DE)","21.09.2022 21:15 - 21.09.2022 21:30 (UTC)","0","12","1662"
"Germany (DE)","21.09.2022 21:30 - 21.09.2022 21:45 (UTC)","0","17","1605"
